|tweetid|date|title|url
175|560933981374668801|Thu Jan 29 22:54:17 +0000 2015|Political ideology, but not party affiliation, is linked with longevity. Liberals lived longer than conservatives |http://lat.ms/1BvRvwi
176|560692368932757508|Thu Jan 29 06:54:12 +0000 2015||
177|560618516299382784|Thu Jan 29 02:00:44 +0000 2015|Researchers boost the power of the 'placebo effect' by giving fake drug a hefty price tag |http://lat.ms/1JJBoBp
178|560592495026114561|Thu Jan 29 00:17:20 +0000 2015|If it costs more, it must be better? Trial of fake Parkinson's drug shows patients believe this is true |http://lat.ms/1JJBoBp
179|560272324923244544|Wed Jan 28 03:05:06 +0000 2015|Attention smokers: What would it take to get you to kick the habit? How about $600 in shopping vouchers? |http://lat.ms/1wzKMhU
180|560253477663014912|Wed Jan 28 01:50:12 +0000 2015|It pays to pay smokers to help them quit. Evidence from @BMJ_company  |http://lat.ms/1wzKMhU
181|560245789939990529|Wed Jan 28 01:19:39 +0000 2015|Researchers find a substance that helps pregnant women quit smoking: MONEY  |http://lat.ms/1wzKMhU
182|558974893111250945|Sat Jan 24 13:09:34 +0000 2015|Break from the bustle of L.A. with a hike in Elyria Canyon Park |http://lat.ms/1GNhsQ9
183|558098042172481537|Thu Jan 22 03:05:16 +0000 2015|"“No one should assume e-cigarettes are safe,"" says James Pankow @Portland_State. Here's one reason why: "|http://lat.ms/1APN52Y
184|558079127904079874|Thu Jan 22 01:50:07 +0000 2015|Vaping study finds 2.5 times as much formaldehyde in e-cigarette vapor vs tobacco cigarette smoke |http://lat.ms/1APN52Y
185|558045397781073920|Wed Jan 21 23:36:05 +0000 2015|Would you like some formaldehyde with your e-cigarette? If so, you're in luck |http://lat.ms/1APN52Y
186|558005315128791040|Wed Jan 21 20:56:49 +0000 2015|Poverty is no longer concentrated in inner-cities, and neither is childhood asthma |http://lat.ms/1xYF8X0
187|557947109325148160|Wed Jan 21 17:05:31 +0000 2015|A majority of affluent and highly educated consumers don't consider posted calories when ordering |http://lat.ms/1C6OvKX
188|557735630986563587|Wed Jan 21 03:05:11 +0000 2015|Want to boost your odds of losing weight, or quitting smoking? Get your spouse to do it with you: |http://lat.ms/1GrZ7Ia
189|557726939793084416|Wed Jan 21 02:30:39 +0000 2015|A study finds low-income, less educated consumers are less likely to heed calorie postings |http://lat.ms/1yH7haq
190|557722298485338114|Wed Jan 21 02:12:12 +0000 2015|A first look at consumers' response to calorie-posting looks discouraging. But it's progress. |http://lat.ms/1yH7haq
191|557719542328467456|Wed Jan 21 02:01:15 +0000 2015|Low-income, less educated consumers are less likely to heed calorie postings |http://lat.ms/1C6OvKX
192|557717990104637441|Wed Jan 21 01:55:05 +0000 2015|Another benefit of marriage: Your spouse can help you change your life for the better. |http://lat.ms/1GrZ7Ia
193|557717244613230594|Wed Jan 21 01:52:07 +0000 2015|When something is better than nothing: Calories posted on fast food menus.  |http://lat.ms/1C6OvKX
194|557677836145025026|Tue Jan 20 23:15:31 +0000 2015|"If this research changes one thing about your pizza-eating habits, it should be to skip the pizza ""snack"" "|http://lat.ms/1ynxz0X
195|557645741154664448|Tue Jan 20 21:07:59 +0000 2015|Kids love pizza, but it doesn't love them back. |http://lat.ms/1ynxz0X
196|557402226260717568|Tue Jan 20 05:00:21 +0000 2015|You might want to stand up to read this |http://lat.ms/1J411L1
197|557334248622145537|Tue Jan 20 00:30:14 +0000 2015|Even if you exercise, sitting for long periods of time boosts your likelihood of declining health |http://lat.ms/1J411L1
198|557302660014284800|Mon Jan 19 22:24:42 +0000 2015|Hey! Don't just sit there! Worry about how sitting affects your health! |http://lat.ms/1J411L1
199|557279128521420802|Mon Jan 19 20:51:12 +0000 2015|So, how do I become vegan? |http://lat.ms/1Glbcii
200|556452143293399040|Sat Jan 17 14:05:03 +0000 2015|Small, local and delicious health food thrives in L.A. area |http://lat.ms/1Bhbkwd
201|556270021903933440|Sat Jan 17 02:01:22 +0000 2015|ADHD drug Vyvanse reduced binge-eating episodes from 4.5/week (on average) to nearly 0. Better than placebo. |http://lat.ms/1E559K1
202|556226984125026305|Fri Jan 16 23:10:21 +0000 2015|New @US_FDA-approved weight loss device interrupts signals between the brain and the gut |http://lat.ms/1xtH0qC
203|556179313041887234|Fri Jan 16 20:00:56 +0000 2015|Had a flu shot? Your (average) risk of getting sick enough to see a doctor is 23% lower than it would've been. |http://lat.ms/1x6uC0X
204|556131311417819137|Fri Jan 16 16:50:11 +0000 2015|"One upside to this year's bad flu season: Estimates of ""vaccine effectiveness"" can be made sooner "|http://lat.ms/1x6uC0X
205|556112660412891136|Fri Jan 16 15:36:04 +0000 2015|Gym Rat: Sharp-eyed teacher enhances Body Sculpt class at SC Fitness |http://lat.ms/1BbuJhU
206|555906083731300353|Fri Jan 16 01:55:13 +0000 2015|The more you look, the more you find -- especially if you're @NASAJPL on the hunt for #methane |http://lat.ms/1xZxLDo
207|555870828034662402|Thu Jan 15 23:35:07 +0000 2015|A bad shot is still better than no flu shot, @CDCgov experts say |http://lat.ms/1x6uC0X
208|555863378070347776|Thu Jan 15 23:05:31 +0000 2015|Kids got the biggest boost from this year's flu shot. It reduced their risk of needing to see a doctor by 26% |http://lat.ms/1x6uC0X
209|555855781325967360|Thu Jan 15 22:35:20 +0000 2015|Flu shot benefit for adults isn't big enough to be statistically significant (yet) but that could change |http://lat.ms/1x6uC0X
210|555828966599446528|Thu Jan 15 20:48:47 +0000 2015|Drug looks promising as treatment for binge eating disorder. Bonus: It's already FDA-approved (to treat ADHD) |http://lat.ms/1E559K1
211|555817992354025472|Thu Jan 15 20:05:10 +0000 2015|Would you let surgeons implant this device in your abdomen to help you lose weight? @US_FDA gives its blessing |http://lat.ms/1xtH0qC
212|555814272752947204|Thu Jan 15 19:50:23 +0000 2015|Baby naps are at least as purposeful as they are peaceful |http://lat.ms/1yijwIJ
213|555813464477007872|Thu Jan 15 19:47:11 +0000 2015|RT @LATMelissaHealy: Out-of-control eating can cause profound shame. An ADHD drug might stop the bingeing. |http://lat.ms/1Ahet9S
214|555804798315134977|Thu Jan 15 19:12:44 +0000 2015|How bad is this year's flu shot? It reduces risk of getting sick enough to need a doctor by 23%, per @CDCgov |http://lat.ms/1x6uC0X
215|555767713122222080|Thu Jan 15 16:45:23 +0000 2015|Sleeping like a baby is actually pretty purposeful work. Here's why researchers think so, via @PNASNews |http://lat.ms/1yijwIJ
216|555752658448179200|Thu Jan 15 15:45:33 +0000 2015|MT @karihow: Brain cancer has taken so much from her, but woman embraces one gift it gave her: creativity.  #page=1|http://www.latimes.com/local/great-reads/la-me-c1-brain-cancer-poet-20150114-story.html
217|555572142310686720|Thu Jan 15 03:48:15 +0000 2015|Out-of-control eating can cause profound shame. An ADHD drug might stop the bingeing. |http://lat.ms/1Ahet9S
218|555570176251678721|Thu Jan 15 03:40:26 +0000 2015|A newly approved medical device disrupts hunger signals to prompt weight loss. |http://lat.ms/1u5pGOf
219|555541246991953921|Thu Jan 15 01:45:29 +0000 2015|"Ending the #Ebola outbreak in Liberia by June is a ""realistic possibility"" but not a ""foregone conclusion"" "|http://lat.ms/1yiiTPs
220|555495921971384320|Wed Jan 14 22:45:23 +0000 2015|Long work weeks may drive more than 2 million people to drink too much, researchers estimate |http://lat.ms/1Iv5nwv
221|555454503827558400|Wed Jan 14 20:00:48 +0000 2015|"If you spend at least 49 hours a week on your job, you may be more inclined toward ""risky drinking"" "|http://lat.ms/1Iv5nwv
222|555411561112936450|Wed Jan 14 17:10:09 +0000 2015|How being a workaholic may make you an alcoholic (or at least a risky drinker) @BMJ_company |http://lat.ms/1Iv5nwv
223|555391461995593729|Wed Jan 14 15:50:17 +0000 2015|Researchers see a light at the end of the tunnel for Liberians dealing with #Ebola |http://lat.ms/1yiiTPs
224|555136009491345408|Tue Jan 13 22:55:13 +0000 2015|Eyes may be the window to the soul but a computer program can judge your personality based on Facebook likes. |http://lat.ms/1xW6wK2
225|555092465909514240|Tue Jan 13 20:02:11 +0000 2015|With help from Facebook, this computer program may be able to judge your personality as well as your spouse. |http://lat.ms/1xW6wK2
226|555049298824806400|Tue Jan 13 17:10:39 +0000 2015|Bisphenol S has been replacing bisphenol A, but this study suggests it may be just as bad, if not worse: |http://lat.ms/1y6HhFd
227|554832739808321536|Tue Jan 13 02:50:08 +0000 2015|Women and younger patients are more likely than others to be taking aspirin 'inappropriately' |http://lat.ms/1BVAT4y
228|554826427728945153|Tue Jan 13 02:25:03 +0000 2015|Troubling link between bisphenol exposure &amp; prenatal brain development, from study in @PNASNews |http://lat.ms/1y6HhFd
229|554821733421944833|Tue Jan 13 02:06:23 +0000 2015|"If you ""like"" Snooki, Dr. Who or beer pong on Facebook, here's what that says about your personality "|http://lat.ms/1xW6wK2
230|554820157978476545|Tue Jan 13 02:00:08 +0000 2015|Aspirin may seem harmless, but for some people the risks (excessive bleeding) outweigh the benefits |http://lat.ms/1BVAT4y
231|554811357980532737|Tue Jan 13 01:25:10 +0000 2015|Bisphenol levels that changed brain development in fetal fish are much lower than levels in the environment |http://lat.ms/1y6HhFd
232|554803812826107907|Tue Jan 13 00:55:11 +0000 2015|Should YOU take aspirin to prevent a heart attack or stroke? Check here:  Story here: http://lat.ms/1BVAT4y|http://1.usa.gov/1z2vUQ7
233|554803255327612928|Tue Jan 13 00:52:58 +0000 2015|Troubling link between bisphenols prenatal and brain development. @LATMelissaHealy via @PNASNews |http://lat.ms/1y6HhFd
234|554800009225703424|Tue Jan 13 00:40:04 +0000 2015|12% of people taking aspirin to prevent first heart attack or stroke shouldn't be, study says |http://lat.ms/1BVAT4y
235|553686448306913282|Fri Jan 09 22:55:10 +0000 2015|Bowhead whales live to be 200 years old. Can their genetic code tell us how they do it? |http://lat.ms/146mjcY
236|553682789628129280|Fri Jan 09 22:40:38 +0000 2015|Did an erratic heartbeat inspire Beethoven's musical genius? Especially as his world went silent, maybe. |http://lat.ms/1ANxvIX
237|553672832442302465|Fri Jan 09 22:01:04 +0000 2015|Try This!: 'Baby burpees' a great pregnancy exercise option |http://lat.ms/1ACCcqa
238|553643694834724864|Fri Jan 09 20:05:17 +0000 2015|Kindly app lets strangers bond briefly over troubles |http://lat.ms/1I3mDsk
239|553639927351902209|Fri Jan 09 19:50:19 +0000 2015|Would you want to live for 200 years? What if you had to be more like an Arctic-dwelling bowhead whale? |http://lat.ms/146mjcY
240|553616966330494977|Fri Jan 09 18:19:05 +0000 2015|3 dietary lifestyles up close: Paleo, veganism and Slow Food movement |http://lat.ms/1ABE6as
241|553601865170956288|Fri Jan 09 17:19:04 +0000 2015|Fitness resolution gets help with four ways to make workouts work |http://lat.ms/1I2yqr3
242|553595850791084032|Fri Jan 09 16:55:10 +0000 2015|Instead of cutting back on the treats come January, shoppers seem to double down @CUFood_BrandLab |http://lat.ms/1xJvDzw
243|553591798707126273|Fri Jan 09 16:39:04 +0000 2015|Out of the orange jumpsuit, Taylor Schilling stays calm and connected |http://lat.ms/1ABcTEY
244|553369339064483840|Fri Jan 09 01:55:06 +0000 2015|"How an ""imaginary meal"" could trick your body into burning fat. It worked in mice, still untested in people "|http://lat.ms/1AwEYwV
245|553327825991004161|Thu Jan 08 23:10:08 +0000 2015|What if e-cigarettes were taxed like regular cigarettes, and you couldn't smoke them in public? |http://lat.ms/1IvuoFZ
246|553280378069610497|Thu Jan 08 20:01:36 +0000 2015|Cancer groups @AACR &amp; @ASCO sound open-minded about possible e-cigarette benefits for smokers, but they want proof |http://lat.ms/1IvuoFZ
247|553270010903552000|Thu Jan 08 19:20:24 +0000 2015|It's January, but the contents of your shopping cart still say 'holiday.' @LATMelissaHealy via @PLOSONE |http://lat.ms/1xJvDzw
248|553253708419858433|Thu Jan 08 18:15:37 +0000 2015|Wondering why your New Year's diet isn't working? Researchers have an idea: |http://lat.ms/1xJvDzw
249|553242257550508032|Thu Jan 08 17:30:07 +0000 2015|Clever weight-loss idea from @SalkInstitute: Trick the body into burning fat by making it think it has eaten |http://lat.ms/1AwEYwV
250|553242020802613248|Thu Jan 08 17:29:11 +0000 2015|Post-holiday food shopping keeps the merry going (and calories coming) |http://lat.ms/1AwFz1S
251|553236886056361984|Thu Jan 08 17:08:46 +0000 2015|E-cigarettes should be presumed dangerous until proven otherwise, @AACR &amp; @ASCO argue: |http://lat.ms/1IvuoFZ
252|553024563475660800|Thu Jan 08 03:05:05 +0000 2015|How soil from a grassy field in Maine might solve the problem of antibiotic resistance (at least for a long time) |http://lat.ms/1Atz51f
253|553007246054264832|Thu Jan 08 01:56:16 +0000 2015|RT @LATkarenkaplan: Meet teixobactin, the best news in antibiotics in a LONG time. |http://lat.ms/1Atz51f
254|553004453671215105|Thu Jan 08 01:45:10 +0000 2015|Clinical trials of teixobactin, a new antibiotic to fight superbugs, could begin in 2 years |http://lat.ms/1Atz51f
255|552998141625397250|Thu Jan 08 01:20:05 +0000 2015|Meet teixobactin, the best news in antibiotics in a LONG time. |http://lat.ms/1Atz51f
256|552642067269419009|Wed Jan 07 01:45:11 +0000 2015|Cold environments make it easier for cold viruses to make copies of themselves |http://lat.ms/13UFer8
257|552604343728627712|Tue Jan 06 23:15:17 +0000 2015|Here's how cold (temperatures) help a cold (virus) multiply in your body, via @PNASNews |http://lat.ms/13UFer8
258|552552786345615360|Tue Jan 06 19:50:24 +0000 2015|ICYMI: Scientists @JohnsHopkins explain how stem cells and 'bad luck' cause cancer |http://lat.ms/1Aiva9Z
259|552508731813285889|Tue Jan 06 16:55:21 +0000 2015|That iPad on your bedside table will cost you about 20.6 minutes of sleep per night. via @DeborahNetburn |http://lat.ms/1rZnTZE
260|552296019527225344|Tue Jan 06 02:50:06 +0000 2015|In the last week of 2014, deaths from flu &amp; pneumonia were just below 'epidemic' threshold, per @CDCgov |http://lat.ms/1tKvNau
261|552287260688023552|Tue Jan 06 02:15:18 +0000 2015|43 states have 'widespread' flu activity as of Dec. 27 and 6 others have 'regional' spread. |http://lat.ms/1tKvNau
262|552282196569231360|Tue Jan 06 01:55:11 +0000 2015|What do cold temperatures and cold viruses have in common? More than you might think. via @montemorin |http://lat.ms/13UFer8
263|552282162167554048|Tue Jan 06 01:55:03 +0000 2015|Surprised? Small screens (on smart phones, iPads) disrupt kids' sleep more than large screens (ie TVs). |http://lat.ms/1rZnTZE
264|552278399285485569|Tue Jan 06 01:40:05 +0000 2015|Screen time 'curfew' one hour before bed can help kids sleep better, @UCBerkeley researcher says |http://lat.ms/1rZnTZE
265|552275965590917120|Tue Jan 06 01:30:25 +0000 2015|Flu activity in California was upgraded from 'sporadic' to 'regional' in the last week of 2014, @CDCgov says: |http://lat.ms/1tKvNau
266|552271609919442946|Tue Jan 06 01:13:07 +0000 2015|This bad-news flu season keeps getting worse: |http://lat.ms/1tKvNau
267|551364375177469952|Sat Jan 03 13:08:05 +0000 2015|Fitness champs, like Mohammad Ali and Kris Carr, come in all shapes, sizes |http://lat.ms/1A5wCwh
268|551121394981822465|Fri Jan 02 21:02:34 +0000 2015|Misty Copeland knows how to keep a resolution |http://lat.ms/1A1IbUZ
269|551105491586150400|Fri Jan 02 19:59:22 +0000 2015|Try This!: Jump in the pool for a three-move core workout |http://lat.ms/1AjtNoL
270|551061372813860864|Fri Jan 02 17:04:04 +0000 2015|Dentists debate need to extract wisdom teeth |http://lat.ms/1A0E5ws
271|550343396905058304|Wed Dec 31 17:31:05 +0000 2014|Despite menu changes over 18 years, fast food is still bad for you |http://lat.ms/1zR1gJJ
272|550111638133964800|Wed Dec 31 02:10:09 +0000 2014|Watch out for H3N2 this flu season. Unfortunately, it's on a roll. |http://lat.ms/1CS6Zjv
273|550076566387306497|Tue Dec 30 23:50:48 +0000 2014||
